Date,SPY Only,60/40 Portfolio,Equal Weight,Balanced,Risk Parity
2019-06-19,0.9999999999999991,0.48062919829845013,0.4540387576508542,0.7014980216141392,0.27509448461221797
2019-06-20,0.9999999999999991,0.4821266056146395,0.4594050876274739,0.703970169971195,0.2812264919123475
2019-06-21,0.999999999999999,0.48756594409676024,0.45733625793173577,0.7028708210293133,0.2810048991560884
2019-06-24,0.999999999999999,0.4811379280706934,0.4594074237032113,0.7038128307069238,0.28097362732780456
2019-06-25,0.9999999999999989,0.47554887678293856,0.4506642220321482,0.6977899872243911,0.27095991818461973
2019-06-26,0.9999999999999989,0.47134888175148465,0.45832082912591765,0.7039614474829122,0.2761323112858678
2019-06-27,0.9999999999999987,0.4616368192580088,0.45179382668130685,0.7004918678520717,0.26621132416603754
2019-06-28,0.9999999999999984,0.46112790629735867,0.4507932762845281,0.7003963184575044,0.2647954394600843
2019-07-01,0.9999999999999987,0.4618353618787246,0.4474884373602793,0.6997400009889749,0.2611190814792503
2019-07-02,0.9999999999999989,0.46021557794977225,0.44741529539436464,0.6998136312630643,0.26042970396665793
2019-07-03,0.9999999999999989,0.46313739286998995,0.4491171596568163,0.700834341207185,0.26308865652296076
2019-07-05,0.9999999999999988,0.46808203061751424,0.45586505161003404,0.7033639821501344,0.2721570901193181
2019-07-08,0.9999999999999988,0.47242333254356583,0.4666454898269121,0.7083474731488129,0.28492411719128224
2019-07-09,0.9999999999999987,0.47312411790424724,0.4656398016222446,0.7076796558285431,0.2842201895038681
2019-07-10,0.9999999999999984,0.472401694222451,0.4697058106116656,0.7102975442455026,0.2878341418690958
2019-07-11,0.9999999999999984,0.4717240684076946,0.46760338725805306,0.7089096048229029,0.2856228977419921
2019-07-12,0.9999999999999982,0.4729654556954223,0.4698781836506113,0.7102600815124128,0.2882700491038824
2019-07-15,0.9999999999999984,0.47284156521283704,0.4696065541936272,0.7099131019543641,0.288060785710033
2019-07-16,0.9999999999999987,0.4710703407919835,0.47046552388898266,0.7097106624611885,0.28866934039054043
2019-07-17,0.9999999999999986,0.46795041651804287,0.4608870786799346,0.7024098067292814,0.2791022014412595
2019-07-18,0.9999999999999984,0.4679107354787369,0.4619292119149037,0.7026684741240542,0.28029701443289096
2019-07-19,0.9999999999999984,0.46963009722151183,0.46835948864427973,0.7060786651787095,0.28738156811100074
2019-07-22,0.9999999999999983,0.4715171813966865,0.47798317869825185,0.7134583266942974,0.29654224036267424
2019-07-23,0.9999999999999982,0.4709355887194354,0.47483193560743925,0.7100464117502726,0.29408290325565156
2019-07-24,0.9999999999999982,0.4721395832742019,0.4765623139749476,0.7112105523704955,0.29611307939353415
2019-07-25,0.9999999999999982,0.47541837037961604,0.4816516402309709,0.7148975502281395,0.3018546341761465
2019-07-26,0.9999999999999984,0.47836259738866677,0.47933055261164365,0.7147415585925084,0.2999508343575566
2019-07-29,0.9999999999999982,0.4759289640508602,0.4770772428707596,0.7125159865924003,0.2973862557535368
2019-07-30,0.9999999999999982,0.47640506033091706,0.4768555852039794,0.7120291209645494,0.29752159715745025
2019-07-31,0.999999999999998,0.4703028960770653,0.4733333797509094,0.7062932425873245,0.29392089115689396
2019-08-01,0.9999999999999983,0.4539204851784712,0.4495082246989997,0.6895956901025763,0.2663894574813194
2019-08-02,0.9999999999999982,0.45078392860753513,0.451283065214027,0.6910637330475857,0.266826261958728
2019-08-05,0.9999999999999984,0.44339207086420745,0.43172401690540824,0.6789474032110326,0.2454595482412206
2019-08-06,0.9999999999999986,0.4519111415934389,0.4389818998932503,0.6822973611220056,0.2559782363496021
2019-08-07,0.9999999999999986,0.4517496439623075,0.4382969472854654,0.681916593432026,0.25524030645845525
2019-08-08,0.9999999999999986,0.46114763243825474,0.446012103889619,0.6856461810527088,0.26644976581037455
2019-08-09,0.9999999999999987,0.46352496059881393,0.44908054746946163,0.6877167287008972,0.2701297051107878
2019-08-12,0.9999999999999987,0.4528234684491166,0.4375972803525799,0.6793150170642839,0.2560848631434316
2019-08-13,0.9999999999999988,0.4529948032255001,0.43581660021039603,0.6801612283306339,0.2533957978245474
2019-08-14,0.9999999999999986,0.43901960328780937,0.4200729252345044,0.6663498874407775,0.2355948142877746
2019-08-15,0.9999999999999988,0.4405435779474908,0.4217271930225495,0.6673826563768765,0.2377061892915584
2019-08-16,0.9999999999999988,0.43579662544991515,0.41639448933037404,0.6657231280712503,0.23007150812747396
2019-08-19,0.9999999999999988,0.4296838069173006,0.40864647214353395,0.6614462648025538,0.22023724469171913
2019-08-20,0.9999999999999984,0.4278934706719449,0.4061048592626545,0.6598421168867726,0.21719169302112218
2019-08-21,0.9999999999999982,0.42385298752726164,0.40119219336983597,0.65670696973713,0.2111242246857315
2019-08-22,0.9999999999999982,0.42231822549032916,0.3998521297359318,0.6558773061791897,0.20930715033315428
2019-08-23,0.9999999999999983,0.4187287330333644,0.3881258282136357,0.650783690288127,0.19563524793683496
2019-08-26,0.9999999999999986,0.4185197429679371,0.38884599773488276,0.6514311450046604,0.19615009614979018
2019-08-27,0.9999999999999983,0.4159292723189404,0.38591269998466105,0.6493824256114764,0.19255993194334875
2019-08-28,0.9999999999999983,0.4160832760030899,0.3841772893578742,0.6479971650455058,0.19110655636353402
2019-08-29,0.9999999999999982,0.4181732623440903,0.38621633840546626,0.6493704120232184,0.19372847414273672
2019-08-30,0.9999999999999986,0.4189673596109019,0.3868150294677122,0.6502268481902216,0.19431991569332732
2019-09-03,0.9999999999999988,0.4198055832282163,0.3860296635835136,0.6505721736368336,0.19341043636956465
2019-09-04,0.9999999999999989,0.421611560737553,0.38896260246345443,0.6525691245164262,0.19675835436113276
2019-09-05,0.9999999999999986,0.41471808817776146,0.37683040063666645,0.646261947500183,0.1820719234788121
2019-09-06,0.9999999999999984,0.4148793325023247,0.37762702347815436,0.6466673035870015,0.18294091559812978
2019-09-09,0.9999999999999986,0.413937160447144,0.3769323169417136,0.645230946468936,0.18248217219449606
2019-09-10,0.9999999999999984,0.41370827022226253,0.3765330127347242,0.6449994545990363,0.18201078769474252
2019-09-11,0.9999999999999984,0.41379307177193647,0.3767549483878995,0.6452799976534933,0.1821776987528406
2019-09-12,0.9999999999999984,0.4125320273619064,0.3756142468745582,0.6444821110173015,0.18069512594212891
2019-09-13,0.9999999999999986,0.41244338054506685,0.37510169081933953,0.6440273757814378,0.18024401278350405
2019-09-16,0.999999999999998,0.41093501414325617,0.3737513069263291,0.6432900838115041,0.17837369397075256
2019-09-17,0.999999999999998,0.4113143456519303,0.3741881744308143,0.6436545055875442,0.17887472677848215
2019-09-18,0.999999999999998,0.4124678617518169,0.3760701705426875,0.6452789183062062,0.18083929654132264
2019-09-19,0.999999999999998,0.4096422845838323,0.37435748990687584,0.6433825378464645,0.17866371020924088
2019-09-20,0.9999999999999981,0.41175611418021973,0.37387712723589966,0.644888403097695,0.17797047406943056
2019-09-23,0.9999999999999979,0.4118126430197709,0.3739943361864417,0.6449065557524748,0.1781315873809001
2019-09-24,0.9999999999999979,0.40882379697730087,0.37415383150335096,0.6455436413485856,0.17697397634056414
2019-09-25,0.9999999999999981,0.4070505190153901,0.3696872492208759,0.6438172920246247,0.1715135876537645
2019-09-26,0.9999999999999981,0.40599893104956586,0.3707511355084512,0.6441976227633004,0.1723247000731126
2019-09-27,0.9999999999999981,0.40618451077743667,0.37289672364295134,0.6458471244808663,0.17428412404720894
2019-09-30,0.9999999999999981,0.4118546601114739,0.376149299883429,0.6492355819138872,0.1786330913263947
2019-10-01,0.9999999999999983,0.41400574397751755,0.37482437732968926,0.6474557386511702,0.17860433120562136
2019-10-02,0.9999999999999983,0.4200034601999145,0.37356011095313485,0.6466396416442749,0.17946301916068672
2019-10-03,0.9999999999999982,0.4235988718471554,0.37730332276504436,0.6494110179257978,0.18406064553881027
2019-10-04,0.999999999999998,0.42980439290660055,0.38160648983197765,0.6522920405188977,0.19021890774282135
2019-10-07,0.9999999999999981,0.43211571190122666,0.3840110469651865,0.6535991421999289,0.1934237946205071
2019-10-08,0.9999999999999982,0.43539514326101647,0.3838211032896479,0.6534083345855077,0.1944051892940638
2019-10-09,0.999999999999998,0.43389133987018685,0.38267496907895565,0.6521812379334303,0.19305986760743876
2019-10-10,0.9999999999999981,0.4302037876291272,0.3787627249920111,0.6496302202564445,0.18809552780863179
2019-10-11,0.9999999999999984,0.4278953132780649,0.3770965405673526,0.6489674069761112,0.18550337165166159
2019-10-14,0.9999999999999984,0.4276260074041382,0.3767444520203196,0.6487423973980294,0.18507564373999552
2019-10-15,0.9999999999999984,0.4242426758509488,0.3735539057785962,0.6467547418967037,0.18084884354338104
2019-10-16,0.9999999999999984,0.42408408389558055,0.37346565897164413,0.6470591550660809,0.18051906528060502
2019-10-17,0.9999999999999987,0.42352783256260607,0.37316338941509175,0.6467885564068095,0.18008135787250798
2019-10-18,0.9999999999999987,0.42424937384468797,0.37451895217527403,0.6478847756498948,0.18149801841474864
2019-10-21,0.9999999999999987,0.4211053211265313,0.37178230498450104,0.64576711146792,0.17800833721128137
2019-10-22,0.9999999999999984,0.4212517672795775,0.3721934350392378,0.6462252476123322,0.1783465239746152
2019-10-23,0.9999999999999987,0.4212539209097291,0.3723214479399051,0.646296985178606,0.17847451384215285
2019-10-24,0.9999999999999988,0.4203878770628775,0.3720278530484567,0.6465643294625896,0.17765645680427894
2019-10-25,0.9999999999999987,0.4200935412109904,0.37249624419333477,0.6469089779038727,0.17797747935468744
2019-10-28,0.9999999999999988,0.4184491400290537,0.3707978510971975,0.6461679703669214,0.17561310135875882
2019-10-29,0.9999999999999984,0.4183383055905353,0.37012883457314444,0.6469138000128125,0.17431578281917645
2019-10-30,0.9999999999999984,0.4191686286660225,0.3705692970183384,0.6472781987293265,0.17497624635360198
2019-10-31,0.9999999999999983,0.41557899186745806,0.36476492899238155,0.6430556314248027,0.16848873469719683
2019-11-01,0.9999999999999984,0.4154425409985185,0.36443196657223903,0.6424293259618592,0.16834407477773952
2019-11-04,0.9999999999999984,0.4127066548903257,0.36158917217311676,0.6410253712359789,0.16447898982923717
2019-11-05,0.9999999999999986,0.4131195095762958,0.36229611500040737,0.6413096647963212,0.1653827300510827
2019-11-06,0.9999999999999984,0.41325672959877185,0.36223260590652817,0.6412173121776894,0.16539678893818635
2019-11-07,0.9999999999999982,0.4112124402615765,0.36003566400627995,0.6402074985663395,0.16239398345329792
2019-11-08,0.9999999999999981,0.4050763007711785,0.35394798476488604,0.633942912412653,0.1557494590455423
2019-11-11,0.9999999999999979,0.40510984661898725,0.3542320393790841,0.6339927253817611,0.15610132573371022
2019-11-12,0.9999999999999981,0.40358567762824665,0.352366559336841,0.6320723486114285,0.15418780415940342
2019-11-13,0.9999999999999979,0.4034401005019089,0.3538413652165482,0.6328242910584354,0.15564338584025106
2019-11-14,0.9999999999999982,0.40308757790036975,0.3510656525346356,0.6311937338226459,0.15280301805617486
2019-11-15,0.9999999999999981,0.4012473336341005,0.3467669234046148,0.6273229178238048,0.14867342999531782
2019-11-18,0.9999999999999979,0.4006402074639994,0.34667817364557696,0.6271960572759707,0.1484177418344179
2019-11-19,0.9999999999999977,0.40081311580494694,0.3462997858408174,0.6269701471041882,0.1481082987734867
2019-11-20,0.9999999999999979,0.4016258001705321,0.3479651088978139,0.6277697558147218,0.1501134667069918
2019-11-21,0.9999999999999979,0.4025380300777694,0.34920219519405304,0.6286201130638728,0.1515729580702624
2019-11-22,0.9999999999999982,0.40325814884538846,0.3492568652576856,0.6305049659802291,0.15089128642715807
2019-11-25,0.9999999999999982,0.4044340388889899,0.3490068429995678,0.6310734963044559,0.15067056837452913
2019-11-26,0.9999999999999976,0.40407410167139957,0.34854541979542203,0.6307391756741788,0.15012852522135264
2019-11-27,0.999999999999998,0.40703906668063705,0.3536211039165422,0.6337278721910532,0.1561150224114941
2019-11-29,0.999999999999998,0.4090111208540585,0.3535708379054996,0.6325120455567065,0.15737157742886246
2019-12-02,0.9999999999999979,0.4200540574923183,0.35672643758478617,0.6355135552641967,0.16364439899326874
2019-12-03,0.9999999999999977,0.4147199993959147,0.35160029424722467,0.6327233084109603,0.15667447220529662
2019-12-04,0.9999999999999974,0.41104115519422346,0.3480421939580951,0.6300461334510964,0.1522372770085114
2019-12-05,0.9999999999999974,0.40497986215528436,0.33982193959559787,0.6235307756189039,0.14299786269147036
2019-12-06,0.9999999999999977,0.4056878160971644,0.3385333485532094,0.622564304888657,0.14208947024471835
2019-12-09,0.9999999999999977,0.4057288136505321,0.3389394662210073,0.6228639941188765,0.14246900879048463
2019-12-10,0.9999999999999977,0.4057298285507257,0.3388153988299664,0.6225552976078079,0.142472842721789
2019-12-11,0.9999999999999979,0.40583650819834094,0.33865870096185746,0.622533430901955,0.1423187231981771
2019-12-12,0.9999999999999977,0.40076444387710536,0.3341292939589084,0.6187700747783531,0.13672517455181313
2019-12-13,0.9999999999999977,0.40065663158429726,0.33407255722022056,0.6187684969207252,0.13661575338560847
2019-12-16,0.9999999999999974,0.3941556704615953,0.3276438572472614,0.6143342117817722,0.12843523034880078
2019-12-17,0.9999999999999974,0.39408961087296024,0.3273023404168314,0.6141382312004037,0.12807551302614387
2019-12-18,0.9999999999999979,0.39136692833938713,0.31841644364288124,0.6103315918413992,0.11768618276899807
2019-12-19,0.9999999999999977,0.3904757034993514,0.31874816269581707,0.610367039545422,0.11778983570592849
2019-12-20,0.9999999999999979,0.3915968030223977,0.3204987301549049,0.6113112725597435,0.11993423164242376
2019-12-23,0.9999999999999978,0.3899908493080558,0.31679364087162065,0.6078737460936353,0.11642180554864735
2019-12-24,0.9999999999999978,0.3891385237897111,0.3157259700434242,0.6075050422470049,0.11494623349528013
2019-12-26,0.999999999999998,0.38903315944714484,0.3173706881123508,0.6084500164266543,0.11653265281977575
2019-12-27,0.9999999999999978,0.3887723775204974,0.3174346117465626,0.6089601239250922,0.11625521881462648
2019-12-30,0.9999999999999978,0.3904983964878662,0.32252830715196446,0.6108760546509565,0.12240858457056805
2019-12-31,0.9999999999999978,0.38890249785167086,0.3202498417936874,0.6094810368716791,0.11965864727027527
2020-01-02,0.9999999999999978,0.3918132543174155,0.3259601350607065,0.6141053658933839,0.12557867999548977
2020-01-03,0.9999999999999978,0.38585923013485435,0.31897745198219807,0.6098626119472476,0.11676901345024233
2020-01-06,0.9999999999999976,0.38435268633183517,0.31719883625606193,0.6088057483965186,0.1145158403792792
2020-01-07,0.9999999999999978,0.38570900801384184,0.31741725644763613,0.6089135724390904,0.11520616836920179
2020-01-08,0.9999999999999978,0.38541290356705077,0.31376554321668854,0.6070754552654001,0.11136414061761676
2020-01-09,0.9999999999999977,0.38836053889937167,0.3154959124468476,0.6087028607269838,0.11374707333742197
2020-01-10,0.9999999999999974,0.38669244796664376,0.3130757948480822,0.6072244306022061,0.11083368886005429
2020-01-13,0.9999999999999972,0.3866929296182442,0.31261185019328175,0.6075764992837642,0.11004814089572512
2020-01-14,0.9999999999999974,0.38513155585335884,0.31041807850747877,0.6062900318429173,0.10736185089069562
2020-01-15,0.9999999999999972,0.3880165765250645,0.3161952196079534,0.6098158257526627,0.11394183690611832
2020-01-16,0.9999999999999974,0.38796253819654086,0.3152399317767146,0.6095820656685883,0.1128137868523697
2020-01-17,0.9999999999999977,0.38498148785540887,0.30967624791036336,0.6065218175601781,0.10622961141569216
2020-01-21,0.9999999999999974,0.3835591139971566,0.3084813389679869,0.6053726607762417,0.10480793283718008
2020-01-22,0.999999999999998,0.3843172043872026,0.31009818942776535,0.6064883088771708,0.10656420500753509
2020-01-23,0.999999999999998,0.38327446219604056,0.3085950104893287,0.6055107195846056,0.10478381068592177
2020-01-24,0.9999999999999979,0.3797751335659738,0.3029294754452234,0.6013190296003857,0.09849017874120798
2020-01-27,0.9999999999999979,0.3737754013539681,0.29973002484260375,0.5990488119698631,0.0935037752076632
2020-01-28,0.9999999999999977,0.37203291311058545,0.29802654038771986,0.598511128745807,0.09099135260343626
2020-01-29,0.9999999999999977,0.3713723929128013,0.29726359317426626,0.5978189229197126,0.09014658972978548
2020-01-30,0.9999999999999979,0.37174503413445303,0.29012865508297764,0.5946828176390668,0.08272482140658079
2020-01-31,0.9999999999999976,0.3802886915896931,0.30135659498234796,0.6000496659008376,0.09730860377377018
2020-02-03,0.999999999999998,0.3825725338461699,0.2994834934783753,0.5995770664352836,0.09592447066148843
2020-02-04,0.9999999999999972,0.3775535831379529,0.29443294721074886,0.5976320607059488,0.08871212623283545
2020-02-05,0.9999999999999974,0.3643690984563773,0.2798746811462721,0.5865524879183841,0.07126463157934587
2020-02-06,0.9999999999999973,0.36497556278061216,0.28140734730654304,0.5876418724371014,0.07287409527993051
2020-02-07,0.9999999999999974,0.3488666815643576,0.2636951888537607,0.57703447098366,0.05010036370750759
2020-02-10,0.9999999999999973,0.3478432180990173,0.26226162241648554,0.5763252885945248,0.04827415153173768
